AI_ML_Skills,Academic_Performance_Score,Algorithms_Skills,Business_Analysis_Skills,Coding_Skills_Rating,Communication_Skills,Computer_Architecture_Skills,Computer_Forensics_Skills,Cyber_Security_Skills,Data_Science_Skills,Database_Skills,Distributed_Computing_Skills,Electronics_Skills,Extra-courses did,Graphics_Designing_Skills,Hours working per day,Introvert,Java_Skills,Logical_Reasoning_Skills,Mathematics_Skills,Memory_Capability_Score,Networking_Skills,Operating_Systems_Skills,Programming_Skills,Project_Management_Skills,Public_Speaking_Skills,Python_Skills,Reading_Writing_Skills,SQL_Skills,Software_Development_Skills,Software_Engineering_Skills,Technical_Communication_Skills,Troubleshooting_Skills,can work long time before system?,certifications,hackathons,olympiads,self-learning capability?,talenttests taken?,worked in teams ever?,workshops,Target_Role
0,0.0,64,0,3,80,77,0,0,0,0,0,82,yes,0.0,11,1,0,9,65,medium,65,69,76,0,4,0,excellent,0,0,72,0,0,1,r programming,2,no,0,no,0,data science,Database_Professional
0,0.0,80,0,9,94,79,0,0,0,0,0,79,yes,0.0,11,1,0,8,62,medium,81,68,73,0,8,0,excellent,0,0,60,0,0,1,full stack,3,yes,1,no,1,database security,Database_Professional
0,0.0,93,0,9,73,79,0,0,0,0,0,77,yes,0.0,7,0,0,7,76,poor,83,85,90,0,1,0,poor,0,0,93,0,0,0,r programming,5,no,1,no,1,hacking,Technical_Support_Engineer
0,0.0,91,0,2,79,76,0,0,0,0,0,76,no,0.0,7,1,0,9,61,medium,73,82,91,0,3,0,excellent,0,0,85,0,0,1,distro making,1,yes,0,no,0,database security,Networking_Engineer
0,0.0,81,0,8,84,82,0,0,0,0,0,94,no,0.0,11,1,0,9,70,excellent,69,80,90,0,6,0,medium,0,0,67,0,0,0,r programming,6,yes,0,no,0,database security,Networking_Engineer
0,0.0,75,0,4,78,82,0,0,0,0,0,79,yes,0.0,10,1,0,9,70,poor,66,80,70,0,1,0,excellent,0,0,65,0,0,0,hadoop,2,yes,0,no,1,database security,Project_Manager
0,0.0,73,0,7,90,78,0,0,0,0,0,94,yes,0.0,12,1,0,8,63,medium,94,73,90,0,5,0,medium,0,0,82,0,0,0,app development,3,yes,1,yes,0,hacking,Solutions_Architect
0,0.0,85,0,5,80,63,0,0,0,0,0,81,no,0.0,6,0,0,7,70,excellent,64,88,91,0,5,0,medium,0,0,90,0,0,1,hadoop,3,yes,1,no,1,cloud computing,IT_Manager
0,0.0,83,0,7,87,85,0,0,0,0,0,86,no,0.0,9,1,0,9,87,poor,83,94,88,0,6,0,poor,0,0,63,0,0,1,full stack,5,yes,0,yes,0,web technologies,Cyber_Security_Specialist
0,0.0,85,0,5,74,67,0,0,0,0,0,91,no,0.0,12,1,0,3,91,poor,78,78,70,0,5,0,excellent,0,0,65,0,0,1,app development,0,no,0,yes,0,system designing,Database_Professional
0,0.0,92,0,6,67,72,0,0,0,0,0,72,yes,0.0,8,1,0,2,84,medium,76,91,61,0,2,0,medium,0,0,61,0,0,1,distro making,1,yes,1,yes,0,testing,Business_Analyst
0,0.0,79,0,6,80,91,0,0,0,0,0,89,no,0.0,5,0,0,2,94,medium,62,72,87,0,4,0,poor,0,0,83,0,0,1,python,5,yes,1,no,1,system designing,Technical_Support_Engineer
0,0.0,87,0,1,76,60,0,0,0,0,0,92,no,0.0,12,0,0,1,64,medium,64,60,80,0,9,0,excellent,0,0,79,0,0,0,distro making,5,yes,1,yes,1,hacking,Systems_Analyst
0,0.0,87,0,7,78,82,0,0,0,0,0,83,yes,0.0,8,0,0,3,75,poor,78,77,91,0,6,0,medium,0,0,74,0,0,1,hadoop,2,no,0,no,1,cloud computing,Networking_Engineer
0,0.0,63,0,7,82,60,0,0,0,0,0,73,no,0.0,7,0,0,6,89,poor,77,60,62,0,8,0,poor,0,0,75,0,0,1,hadoop,0,yes,1,no,1,cloud computing,Solutions_Architect
0,0.0,70,0,7,70,75,0,0,0,0,0,63,yes,0.0,9,1,0,2,94,excellent,70,63,75,0,4,0,excellent,0,0,76,0,0,0,information security,6,no,0,no,0,testing,Software_Developer
0,0.0,74,0,9,85,77,0,0,0,0,0,86,no,0.0,4,1,0,7,77,medium,90,87,72,0,7,0,excellent,0,0,71,0,0,0,python,1,yes,0,no,0,hacking,Database_Professional
0,0.0,78,0,7,84,90,0,0,0,0,0,71,no,0.0,12,1,0,2,70,medium,74,63,88,0,4,0,excellent,0,0,87,0,0,0,app development,3,no,0,yes,0,system designing,UX_UI_Designer
0,0.0,93,0,4,71,84,0,0,0,0,0,70,yes,0.0,11,0,0,6,93,medium,91,90,72,0,7,0,poor,0,0,92,0,0,1,distro making,2,yes,0,yes,1,database security,Project_Manager
0,0.0,66,0,8,70,88,0,0,0,0,0,92,yes,0.0,10,1,0,3,90,excellent,88,77,69,0,7,0,poor,0,0,89,0,0,0,r programming,4,yes,1,no,0,data science,UX_UI_Designer
0,0.0,64,0,4,62,85,0,0,0,0,0,81,no,0.0,6,0,0,1,63,excellent,75,62,86,0,6,0,poor,0,0,90,0,0,0,distro making,0,no,1,yes,1,hacking,Technical_Engineer
0,0.0,78,0,3,65,90,0,0,0,0,0,91,no,0.0,8,0,0,7,71,poor,60,79,77,0,4,0,medium,0,0,67,0,0,1,r programming,2,yes,1,no,0,web technologies,Business_Analyst
0,0.0,73,0,4,79,85,0,0,0,0,0,70,no,0.0,7,1,0,7,75,excellent,61,85,88,0,7,0,poor,0,0,70,0,0,1,python,2,no,0,yes,1,game development,Database_Professional
0,0.0,70,0,5,78,83,0,0,0,0,0,93,no,0.0,4,1,0,2,78,excellent,78,79,80,0,3,0,medium,0,0,78,0,0,1,hadoop,1,yes,0,no,1,hacking,Mobile_App_Developer
0,0.0,61,0,4,64,65,0,0,0,0,0,66,yes,0.0,12,0,0,2,77,medium,78,66,82,0,8,0,medium,0,0,74,0,0,0,python,3,yes,0,yes,0,database security,Cyber_Security_Specialist
0,0.0,76,0,5,89,81,0,0,0,0,0,72,no,0.0,10,1,0,7,76,excellent,66,87,90,0,8,0,medium,0,0,62,0,0,0,shell programming,3,no,0,no,1,data science,Programmer_Analyst
0,0.0,66,0,4,83,92,0,0,0,0,0,60,no,0.0,8,0,0,1,70,medium,83,62,89,0,6,0,medium,0,0,83,0,0,1,r programming,1,no,1,no,1,cloud computing,Administrator
0,0.0,91,0,9,89,74,0,0,0,0,0,80,yes,0.0,7,0,0,7,66,excellent,93,88,82,0,6,0,poor,0,0,74,0,0,0,python,0,no,0,no,1,cloud computing,Data_Architect
0,0.0,78,0,9,65,90,0,0,0,0,0,81,yes,0.0,4,1,0,7,66,medium,66,79,91,0,9,0,medium,0,0,60,0,0,1,shell programming,5,yes,0,yes,0,data science,Software_Developer
0,0.0,86,0,1,86,86,0,0,0,0,0,82,no,0.0,10,0,0,1,87,poor,69,86,89,0,8,0,excellent,0,0,89,0,0,0,python,4,no,0,no,1,web technologies,Data_Architect
0,0.0,82,0,5,62,61,0,0,0,0,0,70,no,0.0,5,0,0,7,61,excellent,86,84,69,0,4,0,excellent,0,0,90,0,0,0,information security,1,no,1,yes,1,database security,Cyber_Security_Specialist
0,0.0,77,0,7,81,76,0,0,0,0,0,91,no,0.0,5,1,0,8,67,excellent,75,90,75,0,2,0,poor,0,0,78,0,0,1,python,6,yes,1,yes,1,system designing,Systems_Analyst
0,0.0,74,0,1,69,92,0,0,0,0,0,68,yes,0.0,7,1,0,4,67,poor,66,66,65,0,6,0,poor,0,0,87,0,0,0,distro making,1,yes,1,no,1,system designing,UX_UI_Designer
0,0.0,85,0,5,65,78,0,0,0,0,0,62,no,0.0,11,0,0,7,93,poor,89,94,67,0,4,0,excellent,0,0,88,0,0,1,python,2,yes,0,yes,1,system designing,Software_Developer
0,0.0,83,0,7,88,94,0,0,0,0,0,82,yes,0.0,11,1,0,6,76,medium,72,77,71,0,8,0,poor,0,0,92,0,0,0,information security,4,no,0,yes,1,data science,Web_Developer
0,0.0,72,0,6,94,86,0,0,0,0,0,86,no,0.0,11,1,0,3,73,medium,62,72,60,0,9,0,medium,0,0,83,0,0,0,shell programming,1,yes,0,yes,1,testing,Networking_Engineer
0,0.0,66,0,1,79,91,0,0,0,0,0,90,no,0.0,11,0,0,7,82,poor,82,94,90,0,6,0,excellent,0,0,69,0,0,1,full stack,1,yes,0,no,0,cloud computing,QA_Engineer
0,0.0,69,0,8,94,66,0,0,0,0,0,78,yes,0.0,4,1,0,6,73,excellent,70,77,84,0,8,0,excellent,0,0,66,0,0,1,app development,6,yes,1,yes,1,database security,Technical_Support_Engineer
0,0.0,63,0,8,87,83,0,0,0,0,0,73,no,0.0,4,0,0,2,78,excellent,87,62,77,0,8,0,medium,0,0,91,0,0,1,machine learning,3,no,0,no,1,web technologies,Information_Security_Specialist
0,0.0,74,0,6,89,60,0,0,0,0,0,63,yes,0.0,9,0,0,1,73,poor,71,67,76,0,5,0,excellent,0,0,78,0,0,1,distro making,0,yes,1,no,0,cloud computing,Cyber_Security_Specialist
0,0.0,89,0,7,71,70,0,0,0,0,0,73,no,0.0,5,1,0,9,85,excellent,93,68,71,0,6,0,poor,0,0,92,0,0,1,full stack,0,no,1,yes,0,system designing,UX_UI_Designer
0,0.0,80,0,7,74,94,0,0,0,0,0,66,no,0.0,8,1,0,1,72,excellent,62,91,91,0,8,0,poor,0,0,73,0,0,0,shell programming,5,no,0,no,0,database security,Networking_Engineer
0,0.0,83,0,8,70,81,0,0,0,0,0,90,yes,0.0,11,0,0,4,92,poor,70,86,82,0,6,0,medium,0,0,78,0,0,0,r programming,5,yes,1,yes,1,hacking,Database_Professional
0,0.0,79,0,9,70,86,0,0,0,0,0,76,yes,0.0,11,0,0,7,77,medium,75,85,86,0,5,0,medium,0,0,84,0,0,0,python,3,yes,1,no,1,data science,Cyber_Security_Specialist
0,0.0,71,0,3,86,82,0,0,0,0,0,72,yes,0.0,8,1,0,8,71,medium,73,88,60,0,8,0,medium,0,0,64,0,0,0,app development,6,yes,1,no,1,game development,Web_Developer
0,0.0,64,0,2,68,82,0,0,0,0,0,90,no,0.0,5,0,0,4,86,medium,85,71,64,0,1,0,excellent,0,0,60,0,0,1,shell programming,5,yes,1,yes,1,cloud computing,Database_Professional
0,0.0,69,0,4,75,70,0,0,0,0,0,67,yes,0.0,10,1,0,9,65,medium,63,79,60,0,3,0,poor,0,0,85,0,0,1,machine learning,1,yes,0,no,1,testing,Database_Professional
0,0.0,83,0,3,82,85,0,0,0,0,0,73,yes,0.0,9,1,0,4,89,poor,61,64,69,0,5,0,medium,0,0,60,0,0,0,shell programming,2,no,1,yes,0,game development,Business_Intelligence_Analyst
0,0.0,76,0,8,93,64,0,0,0,0,0,68,no,0.0,7,0,0,6,72,poor,92,60,73,0,8,0,poor,0,0,87,0,0,0,information security,3,yes,0,no,1,database security,Cyber_Security_Specialist
0,0.0,64,0,4,66,62,0,0,0,0,0,79,yes,0.0,5,1,0,8,70,poor,81,68,85,0,9,0,poor,0,0,80,0,0,1,shell programming,4,no,1,no,1,database security,QA_Engineer
0,0.0,69,0,9,73,82,0,0,0,0,0,92,yes,0.0,8,0,0,1,92,poor,86,71,92,0,8,0,excellent,0,0,92,0,0,0,app development,0,no,0,yes,0,testing,Business_Analyst
0,0.0,84,0,4,74,79,0,0,0,0,0,65,yes,0.0,11,1,0,5,92,poor,62,86,74,0,2,0,excellent,0,0,72,0,0,0,hadoop,6,no,0,no,1,testing,IT_Manager
0,0.0,77,0,6,76,70,0,0,0,0,0,76,yes,0.0,6,1,0,5,70,excellent,93,82,63,0,5,0,poor,0,0,67,0,0,1,information security,3,yes,1,yes,1,testing,Technical_Support_Engineer
0,0.0,65,0,7,68,87,0,0,0,0,0,89,yes,0.0,11,1,0,2,83,poor,63,72,78,0,1,0,poor,0,0,70,0,0,1,machine learning,5,yes,1,no,0,testing,Systems_Analyst
0,0.0,71,0,5,63,62,0,0,0,0,0,69,yes,0.0,11,0,0,8,73,poor,90,81,83,0,2,0,excellent,0,0,80,0,0,0,information security,2,no,0,no,0,system designing,Administrator
0,0.0,63,0,3,91,82,0,0,0,0,0,89,no,0.0,12,0,0,9,90,medium,81,67,70,0,2,0,medium,0,0,80,0,0,0,full stack,0,yes,0,no,0,data science,Project_Manager
0,0.0,85,0,5,63,90,0,0,0,0,0,80,yes,0.0,8,0,0,5,87,excellent,85,62,74,0,5,0,medium,0,0,79,0,0,0,full stack,4,no,0,no,1,game development,Data_Architect
0,0.0,67,0,6,80,90,0,0,0,0,0,92,no,0.0,9,0,0,7,87,poor,88,81,94,0,8,0,poor,0,0,72,0,0,1,full stack,0,yes,0,yes,0,testing,Software_Developer
0,0.0,68,0,8,78,70,0,0,0,0,0,78,no,0.0,6,0,0,7,91,excellent,64,84,66,0,3,0,excellent,0,0,75,0,0,0,r programming,1,no,0,yes,1,database security,Solutions_Architect
0,0.0,83,0,7,89,76,0,0,0,0,0,91,yes,0.0,7,1,0,4,74,poor,87,67,68,0,3,0,medium,0,0,94,0,0,0,information security,1,no,0,no,1,cloud computing,Technical_Support_Engineer
0,0.0,60,0,9,66,87,0,0,0,0,0,84,no,0.0,4,0,0,9,68,medium,70,71,77,0,8,0,excellent,0,0,64,0,0,0,hadoop,6,yes,0,yes,0,data science,Solutions_Architect
0,0.0,83,0,1,91,69,0,0,0,0,0,79,no,0.0,12,0,0,9,73,poor,70,78,86,0,1,0,excellent,0,0,70,0,0,0,hadoop,5,yes,1,yes,0,hacking,Data_Architect
0,0.0,87,0,7,82,78,0,0,0,0,0,69,no,0.0,4,1,0,3,60,medium,94,91,88,0,1,0,poor,0,0,63,0,0,1,shell programming,6,no,0,yes,0,system designing,Business_Analyst
0,0.0,88,0,8,94,66,0,0,0,0,0,72,no,0.0,12,1,0,5,62,medium,80,70,84,0,1,0,poor,0,0,83,0,0,0,full stack,3,yes,0,yes,0,game development,Systems_Analyst
0,0.0,62,0,7,73,62,0,0,0,0,0,67,no,0.0,8,0,0,5,65,excellent,80,62,78,0,6,0,poor,0,0,80,0,0,1,full stack,1,no,0,yes,1,cloud computing,Software_Developer
0,0.0,60,0,9,84,69,0,0,0,0,0,75,no,0.0,6,1,0,9,90,poor,68,80,79,0,3,0,poor,0,0,67,0,0,0,shell programming,2,no,1,no,0,testing,Software_Developer
0,0.0,87,0,6,65,81,0,0,0,0,0,88,yes,0.0,4,0,0,4,92,medium,86,80,89,0,4,0,medium,0,0,62,0,0,1,python,3,no,1,no,0,data science,Solutions_Architect
0,0.0,83,0,2,79,68,0,0,0,0,0,68,yes,0.0,9,0,0,4,73,medium,86,92,93,0,4,0,medium,0,0,62,0,0,1,python,1,no,1,no,0,hacking,Business_Intelligence_Analyst
0,0.0,76,0,3,79,63,0,0,0,0,0,89,yes,0.0,8,1,0,3,71,excellent,82,74,62,0,1,0,medium,0,0,83,0,0,1,shell programming,4,no,1,yes,1,game development,QA_Engineer
0,0.0,86,0,2,83,79,0,0,0,0,0,67,yes,0.0,4,0,0,7,87,medium,86,77,61,0,8,0,medium,0,0,84,0,0,1,shell programming,2,yes,0,yes,1,game development,Software_Developer
0,0.0,90,0,3,70,72,0,0,0,0,0,84,yes,0.0,11,1,0,4,61,medium,75,69,90,0,5,0,medium,0,0,64,0,0,1,hadoop,4,yes,1,yes,0,data science,Web_Developer
0,0.0,66,0,6,78,78,0,0,0,0,0,65,yes,0.0,6,0,0,7,63,excellent,73,81,61,0,7,0,excellent,0,0,87,0,0,1,python,4,yes,1,no,0,web technologies,Database_Professional
0,0.0,89,0,9,92,74,0,0,0,0,0,94,no,0.0,10,0,0,7,84,medium,91,87,81,0,9,0,medium,0,0,77,0,0,1,machine learning,3,yes,1,no,0,web technologies,Business_Intelligence_Analyst
0,0.0,67,0,6,91,93,0,0,0,0,0,86,no,0.0,4,1,0,7,66,poor,74,92,74,0,8,0,medium,0,0,69,0,0,1,shell programming,0,no,1,no,0,web technologies,Business_Analyst
0,0.0,67,0,2,93,88,0,0,0,0,0,91,yes,0.0,5,0,0,9,73,medium,69,62,94,0,6,0,medium,0,0,64,0,0,0,machine learning,6,yes,0,yes,1,hacking,Software_Developer
0,0.0,69,0,4,74,61,0,0,0,0,0,60,no,0.0,6,0,0,2,86,medium,61,70,93,0,9,0,medium,0,0,77,0,0,0,shell programming,5,yes,1,no,1,hacking,IT_Manager
0,0.0,89,0,6,86,69,0,0,0,0,0,90,no,0.0,11,0,0,8,63,excellent,68,77,93,0,5,0,poor,0,0,94,0,0,0,machine learning,4,yes,0,yes,0,web technologies,Project_Manager
0,0.0,90,0,1,63,81,0,0,0,0,0,82,yes,0.0,12,1,0,7,61,excellent,78,93,76,0,2,0,poor,0,0,66,0,0,1,shell programming,5,no,0,no,1,data science,Database_Professional
0,0.0,78,0,6,73,82,0,0,0,0,0,68,no,0.0,8,0,0,2,82,poor,73,62,82,0,5,0,medium,0,0,92,0,0,0,hadoop,4,no,0,yes,0,system designing,Business_Analyst
0,0.0,77,0,3,62,75,0,0,0,0,0,93,yes,0.0,12,0,0,9,78,excellent,93,84,86,0,9,0,medium,0,0,69,0,0,0,shell programming,1,no,1,yes,1,testing,QA_Engineer
0,0.0,78,0,9,78,75,0,0,0,0,0,89,no,0.0,9,0,0,7,92,excellent,92,78,72,0,4,0,poor,0,0,67,0,0,1,hadoop,2,yes,1,no,0,system designing,Systems_Analyst
0,0.0,72,0,9,81,64,0,0,0,0,0,89,no,0.0,11,0,0,5,61,medium,69,74,71,0,4,0,excellent,0,0,86,0,0,0,distro making,1,yes,1,yes,1,testing,Database_Professional
0,0.0,74,0,6,65,85,0,0,0,0,0,83,no,0.0,8,0,0,2,75,excellent,60,90,71,0,2,0,medium,0,0,83,0,0,1,shell programming,4,no,1,yes,1,database security,Database_Professional
0,0.0,63,0,8,83,72,0,0,0,0,0,91,no,0.0,4,1,0,6,73,medium,61,77,89,0,8,0,poor,0,0,75,0,0,0,hadoop,6,yes,1,yes,1,data science,Database_Professional
0,0.0,65,0,6,76,85,0,0,0,0,0,82,no,0.0,8,1,0,1,94,poor,68,90,61,0,9,0,excellent,0,0,69,0,0,1,machine learning,0,yes,0,no,0,game development,Networking_Engineer
0,0.0,87,0,4,86,66,0,0,0,0,0,60,no,0.0,5,1,0,7,82,poor,75,75,93,0,6,0,excellent,0,0,85,0,0,0,r programming,3,no,0,no,0,hacking,Database_Professional
0,0.0,91,0,4,89,66,0,0,0,0,0,80,no,0.0,5,1,0,8,72,poor,69,64,79,0,1,0,poor,0,0,91,0,0,0,python,3,no,1,yes,0,database security,Database_Professional
0,0.0,65,0,7,90,68,0,0,0,0,0,64,yes,0.0,11,0,0,1,76,excellent,67,74,84,0,6,0,excellent,0,0,80,0,0,1,shell programming,0,yes,1,no,0,testing,UX_UI_Designer
0,0.0,74,0,6,93,69,0,0,0,0,0,86,no,0.0,4,1,0,6,72,medium,83,79,75,0,9,0,poor,0,0,70,0,0,1,machine learning,6,yes,1,no,1,testing,Solutions_Architect
0,0.0,64,0,6,69,67,0,0,0,0,0,65,yes,0.0,6,1,0,1,75,medium,80,62,66,0,5,0,poor,0,0,61,0,0,0,app development,6,yes,0,no,1,cloud computing,UX_UI_Designer
0,0.0,74,0,3,73,81,0,0,0,0,0,91,yes,0.0,6,0,0,3,92,excellent,69,77,89,0,2,0,medium,0,0,86,0,0,1,distro making,2,yes,0,no,1,testing,Technical_Support_Engineer
0,0.0,80,0,7,73,76,0,0,0,0,0,69,no,0.0,8,1,0,1,68,excellent,80,91,69,0,9,0,medium,0,0,73,0,0,0,full stack,3,yes,1,yes,0,cloud computing,Technical_Engineer
0,0.0,70,0,9,73,80,0,0,0,0,0,90,no,0.0,7,0,0,9,81,excellent,71,81,90,0,6,0,medium,0,0,87,0,0,1,machine learning,1,yes,0,no,1,data science,Networking_Engineer
0,0.0,66,0,5,65,92,0,0,0,0,0,94,yes,0.0,11,1,0,2,91,poor,90,76,91,0,7,0,excellent,0,0,79,0,0,1,hadoop,5,no,0,yes,1,testing,Technical_Engineer
0,0.0,70,0,8,81,67,0,0,0,0,0,89,yes,0.0,11,1,0,6,87,excellent,61,80,75,0,5,0,medium,0,0,64,0,0,0,full stack,4,yes,0,no,1,game development,Networking_Engineer
0,0.0,80,0,8,71,69,0,0,0,0,0,79,no,0.0,11,0,0,1,91,poor,86,83,69,0,1,0,excellent,0,0,84,0,0,1,information security,3,yes,0,yes,0,data science,IT_Manager
0,0.0,75,0,7,74,62,0,0,0,0,0,74,no,0.0,7,0,0,7,86,medium,65,85,77,0,7,0,medium,0,0,66,0,0,0,machine learning,2,no,1,no,1,data science,Programmer_Analyst
0,0.0,72,0,5,61,77,0,0,0,0,0,88,no,0.0,6,1,0,7,66,excellent,71,94,78,0,4,0,medium,0,0,80,0,0,0,python,2,no,1,yes,0,data science,Administrator
0,0.0,87,0,8,92,77,0,0,0,0,0,86,yes,0.0,4,1,0,7,70,excellent,60,70,81,0,1,0,medium,0,0,60,0,0,0,app development,0,no,1,no,1,testing,Software_Developer
0,0.0,69,0,1,76,85,0,0,0,0,0,62,yes,0.0,11,0,0,3,91,excellent,69,77,78,0,6,0,poor,0,0,65,0,0,0,machine learning,0,yes,1,yes,1,testing,QA_Engineer
0,0.0,89,0,5,70,91,0,0,0,0,0,90,yes,0.0,4,1,0,8,66,excellent,78,94,77,0,9,0,excellent,0,0,71,0,0,1,machine learning,1,yes,1,yes,1,testing,Software_Developer
0,0.0,89,0,5,83,92,0,0,0,0,0,69,yes,0.0,12,0,0,5,67,poor,67,73,65,0,7,0,poor,0,0,72,0,0,1,full stack,1,yes,1,no,1,system designing,Administrator
0,0.0,77,0,4,84,60,0,0,0,0,0,67,no,0.0,11,0,0,5,76,excellent,75,83,94,0,8,0,medium,0,0,67,0,0,0,shell programming,1,yes,0,yes,0,database security,Business_Analyst
0,0.0,77,0,8,76,87,0,0,0,0,0,65,no,0.0,8,1,0,3,68,medium,63,76,81,0,7,0,excellent,0,0,65,0,0,0,hadoop,6,no,1,yes,1,system designing,Technical_Support_Engineer
0,0.0,81,0,8,88,69,0,0,0,0,0,85,yes,0.0,9,1,0,9,79,medium,83,94,60,0,2,0,excellent,0,0,71,0,0,1,r programming,6,no,0,no,0,data science,Database_Professional
0,0.0,74,0,6,66,62,0,0,0,0,0,69,yes,0.0,7,0,0,7,89,excellent,76,71,69,0,1,0,excellent,0,0,69,0,0,1,r programming,6,yes,1,yes,1,hacking,Business_Analyst
0,0.0,80,0,2,82,64,0,0,0,0,0,86,no,0.0,12,0,0,6,81,excellent,90,84,80,0,3,0,poor,0,0,86,0,0,1,hadoop,6,yes,1,yes,1,cloud computing,UX_UI_Designer
0,0.0,61,0,8,62,64,0,0,0,0,0,70,no,0.0,12,0,0,5,62,medium,71,77,68,0,8,0,poor,0,0,76,0,0,1,r programming,1,no,0,yes,1,data science,Networking_Engineer
0,0.0,61,0,6,93,92,0,0,0,0,0,62,no,0.0,6,1,0,1,93,medium,62,71,80,0,9,0,medium,0,0,65,0,0,1,machine learning,0,no,1,no,1,system designing,UX_UI_Designer
0,0.0,93,0,4,70,92,0,0,0,0,0,71,no,0.0,9,0,0,6,91,excellent,73,81,69,0,3,0,excellent,0,0,81,0,0,1,information security,5,yes,1,yes,1,cloud computing,IT_Manager
0,0.0,68,0,6,68,91,0,0,0,0,0,85,no,0.0,9,0,0,1,63,poor,63,83,89,0,3,0,excellent,0,0,77,0,0,1,distro making,1,no,0,no,1,data science,Database_Professional
0,0.0,83,0,6,64,75,0,0,0,0,0,89,no,0.0,10,1,0,3,82,medium,73,88,65,0,3,0,excellent,0,0,64,0,0,0,app development,6,yes,0,no,0,database security,Project_Manager
0,0.0,69,0,3,64,62,0,0,0,0,0,67,yes,0.0,12,1,0,9,77,excellent,70,80,84,0,4,0,poor,0,0,73,0,0,0,app development,4,yes,1,yes,1,hacking,Information_Security_Specialist
0,0.0,91,0,2,73,89,0,0,0,0,0,66,yes,0.0,11,1,0,4,89,poor,69,86,90,0,9,0,medium,0,0,67,0,0,0,hadoop,1,no,0,no,1,data science,Business_Analyst
0,0.0,89,0,6,80,78,0,0,0,0,0,63,no,0.0,8,1,0,4,92,poor,62,82,89,0,1,0,excellent,0,0,71,0,0,0,r programming,0,no,0,yes,1,data science,Mobile_App_Developer
0,0.0,63,0,4,89,91,0,0,0,0,0,67,yes,0.0,7,0,0,7,94,medium,70,94,82,0,7,0,poor,0,0,69,0,0,0,distro making,2,no,0,yes,1,web technologies,IT_Manager
0,0.0,76,0,1,83,89,0,0,0,0,0,85,no,0.0,11,0,0,3,78,medium,89,86,67,0,3,0,poor,0,0,92,0,0,0,python,0,yes,1,yes,1,cloud computing,Project_Manager
0,0.0,92,0,1,61,84,0,0,0,0,0,77,no,0.0,12,0,0,2,87,medium,86,82,68,0,1,0,medium,0,0,89,0,0,1,python,5,yes,0,yes,0,game development,Software_Developer
0,0.0,91,0,2,70,86,0,0,0,0,0,83,yes,0.0,5,1,0,4,68,poor,79,61,64,0,6,0,poor,0,0,63,0,0,1,python,0,no,0,yes,1,data science,Data_Architect
0,0.0,68,0,1,67,80,0,0,0,0,0,68,no,0.0,4,0,0,4,62,poor,70,90,69,0,2,0,medium,0,0,84,0,0,1,r programming,3,no,1,yes,0,data science,Business_Analyst
0,0.0,60,0,6,93,69,0,0,0,0,0,74,yes,0.0,4,1,0,8,70,medium,83,66,87,0,3,0,excellent,0,0,78,0,0,1,distro making,2,no,0,no,1,testing,Business_Analyst
0,0.0,87,0,9,81,76,0,0,0,0,0,79,yes,0.0,10,1,0,8,79,poor,90,78,80,0,1,0,poor,0,0,68,0,0,1,r programming,1,no,1,yes,1,system designing,IT_Manager
0,0.0,94,0,8,63,94,0,0,0,0,0,92,no,0.0,8,1,0,5,63,excellent,74,90,63,0,2,0,medium,0,0,94,0,0,1,python,2,yes,0,no,1,testing,Data_Architect
0,0.0,77,0,6,81,66,0,0,0,0,0,63,no,0.0,8,1,0,9,93,medium,93,72,81,0,2,0,poor,0,0,66,0,0,0,distro making,5,yes,1,no,0,game development,Business_Analyst
0,0.0,84,0,1,64,72,0,0,0,0,0,67,no,0.0,11,1,0,7,61,poor,91,74,64,0,2,0,excellent,0,0,89,0,0,1,distro making,5,no,0,yes,0,web technologies,Networking_Engineer
0,0.0,91,0,1,90,73,0,0,0,0,0,70,no,0.0,9,1,0,3,75,medium,66,91,67,0,8,0,excellent,0,0,91,0,0,0,app development,4,yes,0,no,0,data science,Database_Professional
0,0.0,87,0,7,89,89,0,0,0,0,0,76,no,0.0,11,1,0,7,70,poor,81,60,74,0,3,0,medium,0,0,92,0,0,0,distro making,1,yes,0,yes,0,system designing,Technical_Support_Engineer
0,0.0,82,0,3,88,73,0,0,0,0,0,93,no,0.0,11,1,0,8,76,excellent,86,92,63,0,4,0,excellent,0,0,68,0,0,0,r programming,4,yes,0,yes,0,database security,Technical_Support_Engineer
0,0.0,68,0,4,84,74,0,0,0,0,0,90,yes,0.0,7,1,0,9,65,excellent,73,93,69,0,1,0,poor,0,0,63,0,0,0,python,0,yes,0,yes,0,cloud computing,UX_UI_Designer
0,0.0,62,0,8,84,72,0,0,0,0,0,91,no,0.0,9,1,0,6,69,poor,64,69,60,0,5,0,poor,0,0,93,0,0,0,distro making,1,yes,1,no,1,hacking,Technical_Engineer
0,0.0,94,0,7,93,73,0,0,0,0,0,64,no,0.0,8,0,0,7,75,poor,66,73,63,0,2,0,excellent,0,0,91,0,0,1,app development,2,no,0,no,1,data science,Database_Professional
0,0.0,81,0,4,71,91,0,0,0,0,0,66,yes,0.0,8,1,0,1,80,excellent,71,63,90,0,5,0,medium,0,0,92,0,0,0,shell programming,1,yes,0,yes,1,cloud computing,Business_Analyst
